1,8,2
2,9,2
3,9,2
4,10,2
5,10,2
6,10,2
7,10,2
8,10,2
9,10,2
10,10,2
11,10,2
12,10,2
13,10,2
14,10,2
15,10,2
16,10,2
17,10,2
18,10,2
19,10,2
20,10,2
21,10,2
22,10,2
23,10,2
24,10,2
25,10,2
26,10,2
27,10,2
28,10,2
29,10,2
30,10,2
31,10,2
32,10,2
33,10,2
34,10,2
35,10,2
36,10,2
37,10,2
38,10,2
39,10,2
40,10,2
41,10,2
42,10,2
43,10,2
44,10,2
45,10,2
46,10,2
47,10,2
48,10,2
49,10,2
50,10,2
51,10,2
52,10,2
53,10,2
54,10,2
55,10,2
56,10,2
57,10,2
58,10,2
59,10,2
60,10,2
61,10,2
62,10,2
63,10,2
64,10,2
65,10,2
66,10,2
67,10,2
68,10,2
69,10,2
70,10,2
71,10,2
72,10,2
73,10,2
74,10,2
75,10,2
76,10,2
77,10,2
78,10,2
79,10,2
80,10,2
81,10,2
82,10,2
83,10,2
84,10,2
85,10,2
86,10,2
87,10,2
88,10,2
89,10,2
90,10,2
91,10,2
92,10,2
93,10,2
94,10,2
95,10,2
96,10,2
97,10,2
98,10,2
99,10,2
100,10,2
101,10,2
102,10,2
103,10,2
104,10,2
105,10,2
106,10,2
107,10,2
108,10,2
109,10,2
110,10,2
111,10,2
112,10,2
113,10,2
114,10,2
115,10,2
116,10,2
117,10,2
118,10,2
119,10,2
120,10,2
121,10,2
122,10,2
123,10,2
124,10,2
125,10,2
126,10,2
127,10,2
128,10,2
129,10,2
130,10,2
131,10,2
132,10,2
133,10,2
134,10,2
135,10,2
136,10,2
137,10,2
138,10,2
139,10,2
140,10,2
141,10,2
142,10,2
143,10,2
144,10,2
145,10,2
146,10,2
147,10,2
148,10,2
149,10,2
150,10,2
151,10,2
152,10,2
153,10,2
154,10,2
155,10,2
156,10,2
157,10,2
158,10,2
159,10,2
160,10,2
161,10,2
162,10,2
163,10,2
164,10,2
165,10,2
166,10,2
167,10,2
168,10,2
169,10,2
170,10,2
171,10,2
172,10,2
173,10,2
174,10,2
175,10,2
176,10,2
177,10,2
178,10,2
179,10,2
180,10,2
181,10,2
182,10,2
183,10,2
184,10,2
185,10,2
186,10,2
187,10,2
188,11,2
189,11,2
190,11,2
191,11,2
192,11,2
193,11,2
194,11,2
195,11,2
196,11,2
197,11,2
198,11,2
199,11,2
200,11,2
201,11,2
202,11,2
203,11,2
204,11,2
205,11,2
206,11,2
207,11,2
208,11,2
209,11,2
210,11,2
211,11,2
212,11,2
213,11,2
214,11,2
215,11,2
216,11,2
217,11,2
218,11,2
219,11,2
220,11,2
221,11,2
222,11,2
223,11,2
224,11,2
225,11,2
226,11,2
227,11,2
228,11,2
229,11,2
230,11,2
231,11,2
232,11,2
233,11,2
234,11,2
235,11,2
236,11,2
237,11,2
238,11,2
239,11,2
240,11,2
241,11,2
242,11,2
243,11,2
244,11,2
245,11,2
246,11,2
247,11,2
248,11,2
249,11,2
250,11,2
251,11,2
252,11,2
253,11,2
254,11,2
255,11,2
256,11,2
257,11,2
258,11,2
259,11,2
260,11,2
261,11,2
262,11,2
263,11,2
264,11,2
265,11,2
266,11,2
267,11,2
268,11,2
269,11,2
270,11,2
271,11,2
272,11,2
273,11,2
274,11,2
275,11,2
276,11,2
277,11,2
278,11,2
279,11,2
280,11,2
281,11,2
282,11,2
283,11,2
284,11,2
285,11,2
286,11,2
287,11,2
288,11,2
289,11,2
290,11,2
291,11,2
292,11,2
293,11,2
294,11,2
295,11,2
296,11,2
297,11,2
298,11,2
299,11,2
300,11,2
301,11,2
302,11,2
303,11,2
304,11,2
305,11,2
306,11,2
307,11,2
308,11,2
309,11,2
310,11,2
311,11,2
312,11,2
313,11,2
314,11,2
315,11,2
316,11,2
317,11,2
318,11,2
319,11,2
320,11,2
321,11,2
322,11,2
323,11,2
324,11,2
325,11,2
326,11,2
327,11,2
328,11,2
329,11,2
330,11,2
331,11,2
332,11,2
333,11,2
334,11,2
335,11,2
336,11,2
337,11,2
338,11,2
339,11,2
340,11,2
341,11,2
342,11,2
343,11,2
344,11,2
345,11,2
346,11,2
347,11,2
348,11,2
349,11,2
350,11,2
351,11,2
352,11,2
353,11,2
354,11,2
355,11,2
356,11,2
357,11,2
358,11,2
359,11,2
360,11,2
361,11,2
362,11,2
363,11,2
364,11,2
365,11,2
366,11,2
367,11,2
368,11,2
369,11,2
370,11,2
371,11,2
372,11,2
373,11,2
374,11,2
375,11,2
376,11,2
377,11,2
378,11,2
379,11,2
380,11,2
381,11,2
382,11,2
383,11,2
384,11,2
385,11,2
386,11,2
387,11,2
388,11,2
389,11,2
390,11,2
391,11,2
392,11,2
393,11,2
394,11,2
395,11,2
396,11,2
397,11,2
398,11,2
399,11,2
400,11,2
401,11,2
402,11,2
403,11,2
404,11,2
405,11,2
406,11,2
407,11,2
408,11,2
409,11,2
410,11,2
411,11,2
412,11,2
413,11,2
414,11,2
415,11,2
416,11,2
417,11,2
418,11,2
419,11,2
420,11,2
421,11,2
422,11,2
423,11,2
424,11,2
425,11,2
426,11,2
427,11,2
428,11,2
429,11,2
430,11,2
431,11,2
432,11,2
433,11,2
434,11,2
435,11,2
436,11,2
437,11,2
438,11,2
439,11,2
440,11,2
441,11,2
442,11,2
443,11,2
444,11,2
445,11,2
446,11,2
447,11,2
448,11,2
449,11,2
450,11,2
451,11,2
452,11,2
453,11,2
454,11,2
455,11,2
456,11,2
457,11,2
458,11,2
459,11,2
460,11,2
461,11,2
462,11,2
463,11,2
464,11,2
465,11,2
466,11,2
467,11,2
468,11,2
469,11,2
470,11,2
471,11,2
472,11,2
473,11,2
474,11,2
475,11,2
476,11,2
477,11,2
478,11,2
479,11,2
480,11,2
481,11,2
482,11,2
483,11,2
484,11,2
485,11,2
486,11,2
487,11,2
488,11,2
489,11,2
490,11,2
491,11,2
492,11,2
493,11,2
494,11,2
495,11,2
496,11,2
497,11,2
498,11,2
499,11,2
500,11,2
501,11,2
502,11,2
503,11,2
504,11,2
505,11,2
506,11,2
507,11,2
508,11,2
509,11,2
510,11,2
511,11,2
512,11,2
513,11,2
514,11,2
515,11,2
516,11,2
517,11,2
518,11,2
519,11,2
520,11,2
521,11,2
522,11,2
523,11,2
524,11,2
525,11,2
526,11,2
527,11,2
528,11,2
529,11,2
530,11,2
531,11,2
532,11,2
533,11,2
534,11,2
535,11,2
536,11,2
537,11,2
538,11,2
539,11,2
540,11,2
541,11,2
542,11,2
543,11,2
544,11,2
545,11,2
546,11,2
547,11,2
548,11,2
549,11,2
550,11,2
551,11,2
552,11,2
553,11,2
554,11,2
555,11,2
556,11,2
557,11,2
558,11,2
559,11,2
560,11,2
561,11,2
562,11,2
563,11,2
564,11,2
565,11,2
566,11,2
567,11,2
568,11,2
569,11,2
570,11,2
571,11,2
572,11,2
573,11,2
574,11,2
575,11,2
576,11,2
577,11,2
578,11,2
579,11,2
580,11,2
581,11,2
582,11,2
583,11,2
584,11,2
585,11,2
586,11,2
587,11,2
588,11,2
589,11,2
590,11,2
591,11,2
592,11,2
593,11,2
594,11,2
595,11,2
596,11,2
597,11,2
598,11,2
599,11,2
600,11,2
601,11,2
602,11,2
603,11,2
604,11,2
605,11,2
606,11,2
607,11,2
608,11,2
609,11,2
610,11,2
611,11,2
612,11,2
613,11,2
614,11,2
615,11,2
616,11,2
617,11,2
618,11,2
619,11,2
620,11,2
621,11,2
622,11,2
623,11,2
624,11,2
625,11,2
626,11,2
627,11,2
628,11,2
629,11,2
630,11,2
631,11,2
632,11,2
633,11,2
634,11,2
635,11,2
636,11,2
637,11,2
638,11,2
639,11,2
640,11,2
641,11,2
642,11,2
643,11,2
644,11,2
645,11,2
646,11,2
647,11,2
648,11,2
649,11,2
650,11,2
651,11,2
652,11,2
653,11,2
654,11,2
655,11,2
656,11,2
657,11,2
658,11,2
659,11,2
660,11,2
661,11,2
662,11,2
663,11,2
664,11,2
665,11,2
666,11,2
667,11,2
668,11,2
669,11,2
670,11,2
671,11,2
672,11,2
673,11,2
674,11,2
675,11,2
676,11,2
677,11,2
678,11,2
679,11,2
680,11,2
681,11,2
682,11,2
683,11,2
684,11,2
685,11,2
686,11,2
687,11,2
688,11,2
689,11,2
690,11,2
691,11,2
692,11,2
693,11,2
694,11,2
695,11,2
696,11,2
697,11,2
698,11,2
699,11,2
700,11,2
701,11,2
702,11,2
703,11,2
704,11,2
705,11,2
706,11,2
707,11,2
708,11,2
709,11,2
710,11,2
711,11,2
712,11,2
713,11,2
714,11,2
715,11,2
716,11,2
717,11,2
718,11,2
719,11,2
720,11,2
721,11,2
722,11,2
723,11,2
724,11,2
725,11,2
726,11,2
727,11,2
728,11,2
729,11,2
730,11,2
731,11,2
732,11,2
733,11,2
734,11,2
735,11,2
736,11,2
737,11,2
738,11,2
739,11,2
740,11,2
741,11,2
742,11,2
743,11,2
744,11,2
745,11,2
746,11,2
747,11,2
748,11,2
749,11,2
750,11,2
751,11,2
752,11,2
753,11,2
754,11,2
755,11,2
756,11,2
757,11,2
758,11,2
759,11,2
760,11,2
761,11,2
762,11,2
763,11,2
764,11,2
765,11,2
766,11,2
767,11,2
768,11,2
769,11,2
770,11,2
771,11,2
772,11,2
773,11,2
774,11,2
775,11,2
776,11,2
777,11,2
778,11,2
779,11,2
780,11,2
781,11,2
782,11,2
783,11,2
784,11,2
785,11,2
786,11,2
787,11,2
788,11,2
789,11,2
790,11,2
791,11,2
792,11,2
793,11,2
794,11,2
795,11,2
796,11,2
797,11,2
798,11,2
799,11,2
800,11,2
801,11,2
802,11,2
803,11,2
804,11,2
805,11,2
806,15,4
807,16,4
808,16,4
809,16,4
810,16,4
811,16,4
812,16,4
813,16,4
814,16,4
815,16,4
816,16,4
817,16,4
818,16,4
819,16,4
820,16,4
821,16,4
822,16,4
823,16,4
824,16,4
825,16,4
826,16,4
827,16,4
828,16,4
829,16,4
830,16,4
831,16,4
832,16,4
833,16,4
834,16,4
835,16,4
836,16,4
837,16,4
838,16,4
839,16,4
840,16,4
841,16,4
842,16,4
843,16,4
844,16,4
845,16,4
846,16,4
847,16,4
848,16,4
849,16,4
850,16,4
851,16,4
852,16,4
853,16,4
854,16,4
855,16,4
856,16,4
857,16,4
858,16,4
859,16,4
860,16,4
861,16,4
862,16,4
863,16,4
864,16,4
865,16,4
866,16,4
867,16,4
868,16,4
869,16,4
870,16,4
871,16,4
872,16,4
873,16,4
874,16,4
875,16,4
876,16,4
877,16,4
878,16,4
879,16,4
880,16,4
881,16,4
882,16,4
883,16,4
884,16,4
885,16,4
886,16,4
887,16,4
888,16,4
889,16,4
890,16,4
891,16,4
892,16,4
893,16,4
894,16,4
895,16,4
896,16,4
897,16,4
898,16,4
899,16,4
900,16,4
901,16,4
902,16,4
903,16,4
904,16,4
905,16,4
906,16,4
907,16,4
908,16,4
909,16,4
910,16,4
911,16,4
912,16,4
913,16,4
914,16,4
915,16,4
916,16,4
917,16,4
918,16,4
919,16,4
920,16,4
921,16,4
922,16,4
923,16,4
924,16,4
925,16,4
926,16,4
927,16,4
928,16,4
929,16,4
930,16,4
931,16,4
932,16,4
933,16,4
934,16,4
935,16,4
936,16,4
937,16,4
938,16,4
939,16,4
940,16,4
941,16,4
942,16,4
943,16,4
944,16,4
945,16,4
946,16,4
947,16,4
948,16,4
949,16,4
950,16,4
951,16,4
952,16,4
953,16,4
954,16,4
955,16,4
956,16,4
957,16,4
958,16,4
959,16,4
960,16,4
961,16,4
962,16,4
963,16,4
964,16,4
965,16,4
966,16,4
967,16,4
968,16,4
969,16,4
970,16,4
971,16,4
972,16,4
973,16,4
974,16,4
975,16,4
976,16,4
977,16,4
978,16,4
979,16,4
980,16,4
981,16,4
982,16,4
983,16,4
984,16,4
985,16,4
986,16,4
987,16,4
988,16,4
989,16,4
990,16,4
991,16,4
992,16,4
993,16,4
994,16,4
995,16,4
996,16,4
997,16,4
998,16,4
999,16,4
1000,16,4
1001,16,4
1002,16,4
1003,16,4
1004,16,4
1005,16,4
1006,16,4
1007,16,4
1008,16,4
1009,16,4
1010,16,4
1011,16,4
1012,16,4
1013,16,4
1014,16,4
1015,16,4
1016,16,4
1017,16,4
1018,16,4
1019,16,4
1020,16,4
1021,16,4
1022,16,4
1023,16,4
1024,16,4
1025,16,4
1026,16,4
1027,16,4
1028,16,4
1029,16,4
1030,16,4
1031,16,4
1032,16,4
1033,16,4
1034,16,4
1035,16,4
1036,16,4
1037,16,4
1038,16,4
1039,16,4
1040,16,4
1041,16,4
1042,16,4
1043,16,4
1044,16,4
1045,16,4
1046,16,4
1047,16,4
1048,16,4
1049,16,4
1050,16,4
1051,16,4
1052,16,4
1053,16,4
1054,16,4
1055,16,4
1056,16,4
1057,16,4
1058,16,4
1059,16,4
1060,16,4
1061,16,4
1062,16,4
1063,16,4
1064,16,4
1065,16,4
1066,16,4
1067,16,4
1068,16,4
1069,16,4
1070,16,4
1071,16,4
1072,16,4
1073,16,4
1074,16,4
1075,16,4
1076,16,4
1077,16,4
1078,16,4
1079,16,4
1080,16,4
1081,16,4
1082,16,4
1083,16,4
1084,16,4
1085,16,4
1086,16,4
1087,16,4
1088,16,4
1089,16,4
1090,16,4
1091,16,4
1092,16,4
1093,16,4
1094,16,4
1095,16,4
1096,16,4
1097,16,4
1098,16,4
1099,16,4
1100,16,4
1101,16,4
1102,16,4
1103,16,4
1104,16,4
1105,16,4
1106,16,4
1107,16,4
1108,16,4
1109,16,4
1110,16,4
1111,16,4
1112,16,4
1113,16,4
1114,16,4
1115,16,4
1116,16,4
1117,16,4
1118,16,4
1119,16,4
1120,16,4
1121,16,4
1122,16,4
1123,16,4
1124,16,4
1125,16,4
1126,16,4
1127,16,4
1128,16,4
1129,16,4
1130,16,4
1131,16,4
1132,16,4
1133,16,4
1134,16,4
1135,16,4
1136,16,4
1137,16,4
1138,16,4
1139,16,4
1140,16,4
1141,16,4
1142,16,4
1143,16,4
1144,16,4
1145,16,4
1146,16,4
1147,16,4
1148,16,4
